2026-04-17 21:15:10;1;view;2
2026-04-17 21:15:10;1;purchase;2
2026-04-17 21:22:55;1;purchase;1
2026-04-17 21:22:55;1;view;2
2026-04-17 21:22:55;1;purchase;2
2026-04-17 21:26:04;1;purchase;1
2026-04-17 21:26:04;1;view;2
2026-04-17 21:26:04;1;purchase;2
2026-04-17 21:27:44;1;purchase;1
2026-04-17 21:27:44;1;view;2
2026-04-17 21:27:44;1;purchase;2
2026-04-17 21:34:23;1;purchase;1
2026-04-17 21:34:23;1;view;2
2026-04-17 21:34:23;1;purchase;2
2026-04-17 21:36:48;1;purchase;1
2026-04-17 21:36:48;1;view;2
2026-04-17 21:36:48;1;purchase;2
2026-04-17 21:38:57;1;purchase;1
2026-04-17 21:38:57;1;view;2
2026-04-17 21:38:57;1;purchase;2
2026-04-17 21:39:15;1;purchase;1
2026-04-17 21:39:15;1;view;2
2026-04-17 21:39:15;1;purchase;2
2026-04-17 21:39:49;1;purchase;1
2026-04-17 21:39:49;1;view;2
2026-04-17 21:39:49;1;purchase;2
2026-04-17 21:40:55;1;purchase;1
2026-04-17 21:40:55;1;view;2
2026-04-17 21:40:55;1;purchase;2
2026-04-17 21:45:39;1;purchase;1
2026-04-17 21:45:39;1;view;2
2026-04-17 21:45:39;1;purchase;2
2026-04-17 21:46:10;1;purchase;1
2026-04-17 21:46:10;1;view;2
2026-04-17 21:46:10;1;purchase;2
2026-04-17 21:49:11;1;purchase;1
2026-04-17 21:49:11;1;view;2
2026-04-17 21:49:11;1;purchase;2
2026-04-17 21:52:42;1;purchase;1
2026-04-17 21:52:42;1;view;2
2026-04-17 21:52:42;1;purchase;2
2026-04-17 21:55:25;1;purchase;1
2026-04-17 21:55:25;1;view;2
2026-04-17 21:55:25;1;purchase;2
2026-04-17 22:00:12;1;purchase;1
2026-04-17 22:00:12;1;view;2
2026-04-17 22:00:12;1;purchase;2
2026-04-17 22:09:23;1;purchase;1
2026-04-17 22:09:23;1;view;2
2026-04-17 22:09:23;1;purchase;2
2026-04-17 22:11:04;1;purchase;1
2026-04-17 22:11:04;1;view;2
2026-04-17 22:11:04;1;purchase;2
2026-04-17 22:13:11;1;purchase;1
2026-04-17 22:13:11;1;view;2
2026-04-17 22:13:11;1;purchase;2
2026-04-17 22:19:55;1;purchase;1
2026-04-17 22:19:55;1;view;2
2026-04-17 22:19:55;1;purchase;2
2026-04-17 22:28:31;1;purchase;1
2026-04-17 22:28:31;1;view;2
2026-04-17 22:28:31;1;purchase;2
2026-04-17 22:30:22;1;purchase;1
2026-04-17 22:30:22;1;view;2
2026-04-17 22:30:22;1;purchase;2
2026-04-17 22:31:54;1;purchase;1
2026-04-17 22:31:54;1;view;2
2026-04-17 22:31:54;1;purchase;2
2026-04-17 22:33:54;1;purchase;1
2026-04-17 22:33:54;1;view;2
2026-04-17 22:33:54;1;purchase;2
2026-04-17 22:42:33;1;purchase;1
2026-04-17 22:42:33;1;view;2
2026-04-17 22:42:33;1;purchase;2
2026-04-17 22:42:43;1;purchase;1
2026-04-17 22:42:43;1;view;2
2026-04-17 22:42:43;1;purchase;2
2026-04-17 22:42:49;1;purchase;1
2026-04-17 22:42:49;1;view;2
2026-04-17 22:42:49;1;purchase;2
2026-04-17 22:43:29;1;purchase;1
2026-04-17 22:43:29;1;view;2
2026-04-17 22:43:29;1;purchase;2
2026-04-17 22:44:33;1;purchase;1
2026-04-17 22:44:33;1;view;2
2026-04-17 22:44:33;1;purchase;2
2026-04-17 22:46:00;1;purchase;1
2026-04-17 22:46:00;1;view;2
2026-04-17 22:46:00;1;purchase;2
2026-04-17 22:47:11;1;purchase;1
2026-04-17 22:47:11;1;view;2
2026-04-17 22:47:11;1;purchase;2
2026-04-17 22:49:34;1;purchase;1
2026-04-17 22:49:34;1;view;2
2026-04-17 22:49:34;1;purchase;2
2026-04-17 23:14:05;1;purchase;1
2026-04-17 23:14:05;1;view;2
2026-04-17 23:14:05;1;purchase;2
2026-04-17 23:15:44;1;purchase;1
2026-04-17 23:15:44;1;view;2
2026-04-17 23:15:44;1;purchase;2
2026-04-17 23:16:37;1;purchase;1
2026-04-17 23:16:37;1;view;2
2026-04-17 23:16:37;1;purchase;2
